image_path,target_class,pred_xyxy,target_xywh,conf,pred_class
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_1_rotated_0.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[7]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_1_rotated_90.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[7]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_1_rotated_180.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[7]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_1_rotated_270.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[7]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_2_rotated_0.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[7]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_2_rotated_90.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[7]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_2_rotated_180.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[17]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_2_rotated_270.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[7]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_3_rotated_0.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[7]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_3_rotated_90.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[7]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_3_rotated_180.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[7]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_3_rotated_270.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[22]
/home/vislab-001/Jared/CS534-Team-3-AI-Project/data/Cropped_PlantDoc/11-40580_5_jpg.rf.ed4b75ecb0d751344e9c043671d3b71e_bbox_4_rotated_0.jpg,"[25, 25, 25, 25, 25, 25, 25, 25, 25]","[[297.02227783203125, 110.90576171875, 347.46844482421875, 183.77728271484375], [138.95761108398438, 76.47145080566406, 193.56072998046875, 113.09368133544922], [253.19485473632812, 79.49696350097656, 313.8949890136719, 127.09457397460938], [133.49684143066406, 119.24495697021484, 205.97406005859375, 170.27696228027344], [72.1869125366211, 69.21798706054688, 129.0768280029297, 100.39604187011719], [266.3805847167969, 0.37361860275268555, 325.8352966308594, 28.720720291137695], [62.25310516357422, 169.91595458984375, 102.56062316894531, 200.0], [266.6751403808594, 50.92162322998047, 314.2564697265625, 83.0464096069336], [102.71112060546875, 1.760721206665039, 166.02980041503906, 61.10859680175781], [182.0284881591797, 58.97428512573242, 245.68040466308594, 124.90560913085938], [221.41995239257812, 0.051801204681396484, 259.74560546875, 21.61248016357422], [160.16497802734375, 40.57748794555664, 212.46249389648438, 93.73970794677734], [11.124615669250488, 129.42869567871094, 49.30423355102539, 169.447509765625], [190.20098876953125, 34.294708251953125, 235.22193908691406, 54.60961151123047], [163.0048828125, 0.019855499267578125, 211.29188537597656, 23.19139862060547], [0.0, 0.0, 32.242740631103516, 44.08604049682617]]","[[138.0, 30.0, 57.99999999999999, 52.0], [55.50000000000001, 74.5, 97.0, 79.0], [129.0, 161.5, 38.0, 43.0], [325.0, 148.0, 66.0, 68.0], [286.5, 99.0, 67.0, 50.0], [99.5, 84.0, 55.00000000000001, 34.0], [166.0, 147.0, 68.0, 46.0], [168.5, 95.5, 67.0, 39.0], [214.5, 96.0, 63.0, 66.0]]","[0.9113323092460632, 0.908937394618988, 0.9078736305236816, 0.8747068047523499, 0.8492008447647095, 0.8124735951423645, 0.7610291242599487, 0.5999587774276733, 0.5957982540130615, 0.5955920815467834, 0.5849921107292175, 0.5468192100524902, 0.5317253470420837, 0.5247266888618469, 0.34198540449142456, 0.3193371295928955]",[7]
